Date ,Crop ,Trt,Plot,Split ,Family ,Genus ,Species ,Adult/ Juvenile ,,Project: ,CE2 corn Pitfalls
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,103,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,103,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,103,2,Linyphiidae ,na,na,adult,,,
8/18/2022,soybeans,,103,2,Linyphiidae ,na,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,adult,,,
8/18/2022,soybeans,,104,1,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Stenolophus,na,adult ,,,
8/18/2022,soybeans,,104,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,104,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,104,2,Lycosidae ,Schizocosa,na,adult,,,
8/18/2022,soybeans,,104,2,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,104,2,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,201,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,201,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,201,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,201,1,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,201,2,Lycosidae ,Schizocosa,na,adult,,,
8/18/2022,soybeans,,201,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,201,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,201,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,202,1,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,202,1,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,202,1,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,202,1,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,202,1,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,202,1,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,202,1,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,202,1,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,202,1,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,202,1,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,202,1,Linyphiidae ,na,na,adult,,,
8/18/2022,soybeans,,202,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,202,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,202,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,202,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,202,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,202,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,203,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,203,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,203,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,203,1,Linyphiidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,203,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,203,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,203,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,203,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,203,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,203,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,203,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,203,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,203,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,203,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,203,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,203,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,203,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,203,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,203,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,204,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Linyphiidae ,na,na,adult,,,
8/18/2022,soybeans,,204,2,Linyphiidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,204,2,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,204,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,204,2,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,204,2,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,204,2,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,204,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,301,1,Linyphiidae ,na,na,adult,,,
8/18/2022,soybeans,,301,1,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,301,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,301,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,301,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,301,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,301,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,301,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,301,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,301,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,301,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,301,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,301,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,301,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,301,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,301,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,301,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,301,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,301,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,301,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,302,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,302,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,302,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,302,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,302,2,Carabidae ,Stenolophus,na,adult ,,,
8/18/2022,soybeans,,302,2,Carabidae ,Stenolophus,na,adult ,,,
8/18/2022,soybeans,,302,2,Carabidae ,Amara,na,adult,,,
8/18/2022,soybeans,,302,2,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,302,2,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,302,2,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,303,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,303,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,303,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,303,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,303,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,303,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,303,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,303,2,Linyphiidae ,na,na,juvenile,,,
8/18/2022,soybeans,,304,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,304,1,Carabidae ,Stenolophus,na,adult ,,,
8/18/2022,soybeans,,304,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,304,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,304,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,304,2,Opiliones ,na,na,adult ,,,
